image_id,text
7153,"রাউশার। তার পিতা ছিলেন খনির প্রকৌশলী, স্বর্ণ অনুসন্ধানী ও মুদি"
7154,"দোকানের মালিক, এবং তার মা গৃহপরিচারিকা ও হোটেলে কাজ করতেন।"
7155,কম্পসন সল্ট লেক হাই স্কুলে পড়াশোনা করেন। তার কিশোর বয়সে
7156,"তার পিতা মারা যান, এবং তিনি সল্ট লেক সিটিতে একটি"
7157,"নদীমাতৃক বাংলাদেশের ইতিহাস, ঐতিহ্য, সংস্কৃতি, আনন্দ আয়োজন, উৎসব ও খেলাধুলা"
7158,সবকিছুতেই নদী ও নৌকার সরব আনাগোনা। হাজার বছরের ঐতিহ্য ও
7159,সংস্কৃতির সংস্করণ বাংলাদেশের নৌকা বাইচ। এক সময় এ দেশে যোগাযোগ
7160,ছিলো নদী কেন্দ্রিক আর বাহন ছিল নৌকা। এখানে নৌ শিল্পকে
7161,কেন্দ্র করে গড়ে ওঠে বিভিন্ন শিল্পকেন্দ্র। এসব শিল্পে যুগ যুগ
7162,ধরে তৈরি হয় দক্ষ ও অভিজ্ঞ কারিগর। এভাবে একসময় বিভিন্ন
7163,মেরুদন্ডীদের প্রাণীদের ডিমের রং সাধারনত সাদা হয় কারণ ডিমের খোলসে
7164,"ক্যালসিয়াম কার্বোনেটের কোষ থাকে , কিন্তু কিছু পাখি রঙ্গিন ডিম"
7165,উৎপাদন করে।  রঙ্গক পদার্থ এবং দস্তা থাকায় এটি সবুজ
7166,"বা নীল রং দিতে পারে, এবং রঙ হিসাবে হিসাবে লাল"
7167,"ভারতের ২০০১ সালের আদমশুমারি অনুসারে কালাপুর শহরের জনসংখ্যা হল ১১,৮২৩"
7168,ঘরোয়া প্রথম-শ্রেণীর অস্ট্রেলীয় ক্রিকেটে নিউ সাউথ ওয়েলস দলের প্রতিনিধিত্ব করেন।
7169,"দলে তিনি মূলতঃ ডানহাতি ফাস্ট বোলার হিসেবে খেলতেন। এছাড়াও, নিচেরসারিতে"
7170,ব্র্যাড ডেলসন লস অ্যাঞ্জেলেস এর উন্নত শহরতলী অ্যাগুরা হিলস -এ
7171,অ্যাগুরা উচ্চ বিদ্যালয়ে তার শৈশবের বন্ধুদের সাথে পড়াশোনা করেন। লিঙ্কিন
7172,"পার্ক -এ আরেকজন সদস্য, মাইক সিনোডা একই তার সাথে একই"
7173,বিদ্যালয়ে পড়াশোনা করেন। উচ্চ বিদ্যালয়ে অধ্যায়ন করা সময়ে তিনি বিভিন্ন
7174,"বেন্ডের সাথে যুক্ত হন, যার মধ্যে সবচেয়ে বেশি উল্লেখযোগ্য রিলেটিভ"
7175,"ডিগ্রি, যেখানে তার সাথে ড্রাম শিল্পী, রোব বার্ডেন এর পরিচয়"
7176,এবং বন্ধুত্ব হয়। রিলেটিভ ডিগ্রি -এর লক্ষ ছিল একটি প্রদর্শনী
7177,করা এবং সেই লক্ষ পূরণ হলে তারা বেন্ডটি ভেঙে ফেলে।
